Linux 5.11.0-1022-aws (ip-172-31-22-195) 	12/31/21 	_x86_64_	(2 CPU)

09:41:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:01:11     all    5.53    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    1.51
11:01:12     all    5.13    0.00   88.21    0.00    0.00    0.00    0.00    0.00    0.00    6.67
11:01:13     all   10.66    0.00   88.32    0.00    0.00    0.51    0.00    0.00    0.00    0.51
11:01:14     all    8.96    0.00   89.55    0.00    0.00    1.00    0.00    0.00    0.00    0.50
11:01:15     all    3.52    0.00   95.98    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:01:16     all    5.64    0.00   87.69    0.00    0.00    0.00    0.00    0.00    0.00    6.67
11:01:17     all    5.50    0.00   91.50    0.00    0.00    0.50    0.00    0.00    0.00    2.50
11:01:18     all    6.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:01:19     all    5.05    0.00   94.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:20     all    5.56    0.00   91.41    0.00    0.00    0.51    0.00    0.00    0.00    2.53
11:01:21     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:22     all    6.97    0.00   92.04    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:01:23     all    7.41    0.00   77.78    0.00    0.00    0.53    0.00    0.00    0.00   14.29
11:01:24     all    7.25    0.00   85.49    0.00    0.00    0.52    0.00    0.00    0.00    6.74
11:01:25     all    5.08    0.00   91.88    0.00    0.00    0.00    0.00    0.00    0.00    3.05
11:01:26     all    5.97    0.00   92.54    0.00    0.00    0.00    0.00    0.00    0.00    1.49
11:01:27     all    6.03    0.00   92.96    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:01:28     all    5.50    0.00   94.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:01:29     all    6.53    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    1.51
11:01:30     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:31     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:32     all    5.53    0.00   90.45    0.00    0.00    1.01    0.00    0.00    0.00    3.02
11:01:33     all    6.06    0.00   90.91    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:01:34     all    6.00    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    1.50
11:01:35     all    6.06    0.00   90.40    0.00    0.00    0.00    0.00    0.00    0.00    3.54
11:01:36     all    7.07    0.00   72.83    0.00    0.00    1.09    0.00    0.00    0.00   19.02
11:01:37     all    4.66    0.00   87.05    0.00    0.00    0.52    0.00    0.00    0.00    7.77
11:01:38     all    7.00    0.00   91.00    0.00    0.00    0.50    0.00    0.00    0.00    1.50
11:01:39     all    4.02    0.00   95.48    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:01:40     all    6.53    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    1.01
11:01:41     all    5.05    0.00   92.42    0.00    0.00    0.51    0.00    0.00    0.00    2.02
11:01:42     all    6.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:43     all    5.00    0.00   91.50    0.00    0.00    0.00    0.00    0.00    0.00    3.50
11:01:44     all    6.35    0.00   79.37    0.00    0.00    1.06    0.00    0.00    0.00   13.23
11:01:45     all    3.05    0.00   94.42    0.00    0.00    0.51    0.00    0.00    0.00    2.03
11:01:46     all    6.50    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    1.00
11:01:47     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:48     all    6.74    0.00   84.46    0.00    0.00    0.00    0.00    0.00    0.00    8.81
11:01:49     all    4.57    0.00   93.91    0.00    0.00    0.51    0.00    0.00    0.00    1.02
11:01:50     all    4.00    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    2.50
11:01:51     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:52     all    3.48    0.00   95.02    0.00    0.00    0.50    0.00    0.00    0.00    1.00
11:01:53     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:01:54     all    4.52    0.00   92.46    0.00    0.00    1.01    0.00    0.00    0.00    2.01
11:01:55     all    6.50    0.00   93.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:01:56     all    5.03    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:01:57     all    7.00    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:01:58     all    5.08    0.00   93.91    0.00    0.00    0.00    0.00    0.00    0.00    1.02
11:01:59     all    5.13    0.00   87.18    0.00    0.00    0.51    0.00    0.00    0.00    7.18
11:02:00     all    5.08    0.00   93.91    0.00    0.00    0.00    0.00    0.00    0.00    1.02
11:02:01     all    6.00    0.00   89.00    0.00    0.00    1.00    0.00    0.00    0.00    4.00
11:02:02     all    6.57    0.00   93.43    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:03     all    3.76    0.00   82.26    0.00    0.00    0.54    0.00    0.00    0.00   13.44
11:02:04     all    5.53    0.00   89.45    0.00    0.00    1.01    0.00    0.00    0.00    4.02
11:02:05     all    5.50    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:02:06     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:07     all    5.00    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    1.00
11:02:08     all    5.35    0.00   77.54    0.00    0.00    0.53    0.00    0.00    0.00   16.58
11:02:09     all    5.10    0.00   86.73    0.00    0.00    1.02    0.00    0.00    0.00    7.14
11:02:10     all    3.54    0.00   96.46    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:11     all    5.15    0.00   88.66    0.00    0.00    0.00    0.00    0.00    0.00    6.19
11:02:12     all    5.53    0.00   91.46    0.00    0.00    1.01    0.00    0.00    0.00    2.01
11:02:13     all    4.50    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:14     all    4.55    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    2.53
11:02:15     all   13.43    0.00   86.07    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:16     all    3.50    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    2.50
11:02:17     all    4.55    0.00   91.41    0.51    0.00    1.01    0.00    0.00    0.00    2.53
11:02:18     all    5.47    0.00   92.54    0.00    0.00    0.50    0.00    0.00    0.00    1.49
11:02:19     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:20     all    5.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    1.50
11:02:21     all    5.47    0.00   94.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:22     all    5.08    0.00   90.36    0.00    0.00    0.51    0.00    0.00    0.00    4.06
11:02:23     all    6.74    0.00   82.38    0.00    0.00    0.52    0.00    0.00    0.00   10.36
11:02:24     all    4.57    0.00   92.89    0.00    0.00    0.51    0.00    0.00    0.00    2.03
11:02:25     all    5.38    0.00   75.81    0.00    0.00    0.54    0.00    0.00    0.00   18.28
11:02:26     all    6.19    0.00   84.54    0.00    0.00    1.03    0.00    0.00    0.00    8.25
11:02:27     all    5.45    0.00   93.07    0.00    0.00    0.50    0.00    0.00    0.00    0.99
11:02:28     all    3.57    0.00   93.37    0.00    0.00    0.51    0.00    0.00    0.00    2.55
11:02:29     all    4.57    0.00   94.92    0.00    0.00    0.00    0.00    0.00    0.00    0.51
11:02:30     all    6.06    0.00   92.93    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:02:31     all    7.54    0.00   87.94    0.00    0.00    0.50    0.00    0.00    0.00    4.02
11:02:32     all    7.54    0.00   90.95    0.00    0.00    0.00    0.00    0.00    0.00    1.51
11:02:33     all    4.06    0.00   90.86    0.00    0.00    0.00    0.00    0.00    0.00    5.08
11:02:34     all    6.74    0.00   83.42    0.00    0.00    0.52    0.00    0.00    0.00    9.33
11:02:35     all    4.00    0.00   95.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:36     all    5.03    0.00   93.97    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:02:37     all    5.18    0.00   80.31    0.00    0.00    0.52    0.00    0.00    0.00   13.99
11:02:38     all    7.50    0.00   92.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:39     all    5.18    0.00   89.64    0.00    0.00    0.52    0.00    0.00    0.00    4.66
11:02:40     all    7.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:02:41     all    3.00    0.00   96.00    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:02:42     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:43     all    5.05    0.00   88.38    0.00    0.00    0.51    0.00    0.00    0.00    6.06
11:02:44     all    7.04    0.00   92.46    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:45     all    6.03    0.00   91.46    0.00    0.00    0.50    0.00    0.00    0.00    2.01
11:02:46     all    4.08    0.00   93.37    0.00    0.00    0.51    0.00    0.00    0.00    2.04
11:02:47     all    6.03    0.00   88.44    0.00    0.00    1.01    0.00    0.00    0.00    4.52
11:02:48     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:49     all    6.00    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:02:50     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:02:51     all    5.03    0.00   91.96    0.00    0.00    0.50    0.00    0.00    0.00    2.51
11:02:52     all    5.05    0.00   88.38    0.00    0.00    0.00    0.00    0.00    0.00    6.57
11:02:53     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:54     all    6.67    0.00   91.28    0.00    0.00    0.00    0.00    0.00    0.00    2.05
11:02:55     all    5.97    0.00   92.04    0.00    0.00    1.00    0.00    0.00    0.00    1.00
11:02:56     all    6.12    0.00   87.24    0.00    0.00    0.51    0.00    0.00    0.00    6.12
11:02:57     all    5.50    0.00   94.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:02:58     all    3.96    0.00   95.54    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:02:59     all    5.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:03:00     all    3.48    0.00   96.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:01     all    5.08    0.00   94.42    0.00    0.00    0.00    0.00    0.00    0.00    0.51
11:03:02     all    5.00    0.00   95.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:03     all    6.32    0.00   78.95    0.00    0.00    1.58    0.00    0.00    0.00   13.16
11:03:04     all    5.15    0.00   84.54    0.00    0.00    0.52    0.00    0.00    0.00    9.79
11:03:05     all    7.07    0.00   90.40    0.00    0.00    0.00    0.00    0.00    0.00    2.53
11:03:06     all    6.81    0.00   84.29    0.00    0.00    0.52    0.00    0.00    0.00    8.38
11:03:07     all    5.58    0.00   91.37    0.00    0.00    0.51    0.00    0.00    0.00    2.54
11:03:08     all    3.54    0.00   94.44    0.00    0.00    0.00    0.00    0.00    0.00    2.02
11:03:09     all    4.55    0.00   94.44    0.00    0.00    0.00    0.00    0.00    0.00    1.01
11:03:10     all    6.50    0.00   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:11     all    3.52    0.00   92.96    0.00    0.00    1.01    0.00    0.00    0.00    2.51
11:03:12     all    6.50    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    1.00
11:03:13     all    7.58    0.00   89.90    0.00    0.00    0.51    0.00    0.00    0.00    2.02
11:03:14     all    4.57    0.00   89.85    0.00    0.00    0.51    0.00    0.00    0.00    5.08
11:03:15     all    5.56    0.00   92.42    0.00    0.00    1.01    0.00    0.00    0.00    1.01
11:03:16     all    6.57    0.00   90.91    0.00    0.00    0.51    0.00    0.00    0.00    2.02
11:03:17     all   14.07    0.00   85.43    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:03:18     all    5.50    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:03:19     all    5.00    0.00   92.50    0.00    0.00    0.50    0.00    0.00    0.00    2.00
11:03:20     all    6.06    0.00   84.85    0.00    0.00    1.52    0.00    0.00    0.00    7.58
11:03:21     all    5.03    0.00   94.97    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:22     all    4.50    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:03:23     all    4.52    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    2.01
11:03:24     all    6.00    0.00   94.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:25     all    6.53    0.00   93.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:26     all    7.33    0.00   82.20    0.00    0.00    1.05    0.00    0.00    0.00    9.42
11:03:27     all    3.50    0.00   96.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:03:28     all    4.00    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    3.50
11:03:29     all    5.21    0.00   88.54    0.00    0.00    0.52    0.00    0.00    0.00    5.73
11:03:30     all    6.93    0.00   92.08    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:03:31     all    5.13    0.00   88.72    0.00    0.00    0.51    0.00    0.00    0.00    5.64
11:03:32     all    5.00    0.00   92.50    0.00    0.00    1.00    0.00    0.00    0.00    1.50
11:03:33     all    5.03    0.00   94.47    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:03:34     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:35     all    5.56    0.00   89.90    0.00    0.00    0.51    0.00    0.00    0.00    4.04
11:03:36     all    6.50    0.00   93.00    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:03:37     all    4.57    0.00   93.40    0.00    0.00    1.02    0.00    0.00    0.00    1.02
11:03:38     all    4.00    0.00   95.50    0.00    0.00    0.00    0.00    0.00    0.00    0.50
11:03:39     all    5.97    0.00   92.04    0.00    0.00    1.00    0.00    0.00    0.00    1.00
11:03:40     all    5.64    0.00   88.21    0.00    0.00    0.51    0.00    0.00    0.00    5.64
11:03:41     all    5.50    0.00   92.50    0.00    0.00    0.00    0.00    0.00    0.00    2.00
11:03:42     all    6.57    0.00   89.39    0.00    0.00    1.01    0.00    0.00    0.00    3.03
11:03:43     all    6.60    0.00   82.23    0.00    0.00    2.03    0.00    0.00    0.00    9.14
11:03:44     all    5.13    0.00   92.31    0.00    0.00    0.00    0.00    0.00    0.00    2.56
11:03:45     all    3.98    0.00   95.52    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:03:46     all    6.09    0.00   88.83    0.00    0.00    0.00    0.00    0.00    0.00    5.08
11:03:47     all    2.54    0.00   94.92    0.00    0.00    0.00    0.00    0.00    0.00    2.54
11:03:48     all    6.03    0.00   90.45    0.00    0.00    0.50    0.00    0.00    0.00    3.02
11:03:49     all    4.52    0.00   95.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:03:50     all    5.53    0.00   92.46    0.00    0.00    1.01    0.00    0.00    0.00    1.01
11:03:51     all    6.06    0.00   90.40    0.00    0.00    0.51    0.00    0.00    0.00    3.03
11:03:52     all    7.07    0.00   87.88    0.00    0.00    0.51    0.00    0.00    0.00    4.55
11:03:53     all    6.74    0.00   82.38    0.00    0.00    1.04    0.00    0.00    0.00    9.84
11:03:54     all    4.08    0.00   93.37    0.00    0.00    0.00    0.00    0.00    0.00    2.55
11:03:55     all    5.47    0.00   88.56    0.00    0.00    0.50    0.00    0.00    0.00    5.47
11:03:56     all    5.29    0.00   82.54    0.00    0.00    1.06    0.00    0.00    0.00   11.11
11:03:57     all    4.48    0.00   92.54    0.00    0.00    0.50    0.00    0.00    0.00    2.49
11:03:58     all    5.58    0.00   92.89    0.00    0.00    0.00    0.00    0.00    0.00    1.52
11:03:59     all    7.07    0.00   89.90    0.00    0.00    0.00    0.00    0.00    0.00    3.03
11:04:00     all    5.00    0.00   94.50    0.00    0.00    0.50    0.00    0.00    0.00    0.00
11:04:01     all    5.50    0.00   94.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
11:04:02     all    4.55    0.00   94.44    0.00    0.00    1.01    0.00    0.00    0.00    0.00
11:04:03     all    6.12    0.00   87.24    0.00    0.00    0.00    0.00    0.00    0.00    6.63
11:04:04     all    5.50    0.00   93.50    0.00    0.00    0.50    0.00    0.00    0.00    0.50
11:04:05     all    4.98    0.00   94.53    0.00    0.00    0.50    0.00    0.00    0.00    0.00
